Title: mars_ultram

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
150.00 1420.00 52.391800 148.445822 -563988.656352 18.451390 79.035762 0.644 49.0333 0.268935 5.80034 1.06528 20.4887 0.440646 16.9725 4.58596 0.960265 0.0767296 0.3073 59.6
150.00 1415.00 51.549565 145.813806 -555783.688365 18.174751 77.658390 0.684 49.2226 0.273329 5.8951 1.06466 20.3992 0.43698 16.6856 4.65626 0.975954 0.0779832 0.312321 59.3
150.00 1410.00 50.713297 143.208190 -547680.518121 17.900922 76.296042 0.724 49.4187 0.277836 5.99231 1.06369 20.2979 0.433191 16.3994 4.72819 0.992047 0.0792691 0.317471 59.0
150.00 1405.00 49.883120 140.629175 -539679.521333 17.629924 74.948809 0.766 49.6217 0.28246 6.09204 1.06236 20.1845 0.429279 16.114 4.80179 1.00856 0.0805884 0.322754 58.7
150.00 1400.00 49.059231 138.077149 -531781.673040 17.361801 73.616886 0.810 49.8318 0.287204 6.19435 1.06065 20.0586 0.425248 15.8294 4.87709 1.0255 0.0819418 0.328175 58.5
150.00 1395.00 48.241896 135.552701 -523988.559730 17.096620 72.300576 0.854 50.0492 0.29207 6.2993 1.05854 19.9201 0.4211 15.5456 4.95411 1.04287 0.0833301 0.333735 58.2
150.00 1390.00 47.431460 133.056618 -516302.384878 16.834466 71.000286 0.900 50.2741 0.29706 6.40693 1.05601 19.7686 0.416839 15.2627 5.03288 1.06069 0.0847539 0.339437 57.9
150.00 1385.00 46.321458 129.732681 -504632.925470 16.445595 69.259799 0.931 50.2829 0.304086 6.5472 1.05877 19.7331 0.416222 14.9974 5.14 1.08603 0.0867848 0.347571 57.5
150.00 1380.00 45.220645 126.446640 -493076.602073 16.060035 67.540214 0.962 50.2869 0.311382 6.69202 1.06141 19.69 0.415596 14.735 5.25032 1.11238 0.0888974 0.356032 57.2
150.00 1375.00 44.147246 123.248978 -481874.700074 15.685471 65.868349 0.995 50.3001 0.318839 6.83968 1.06359 19.6313 0.414735 14.4745 5.36224 1.13933 0.0910589 0.364689 56.8
150.00 1370.00 43.100130 120.136024 -471010.618109 15.321411 64.242177 1.028 50.3222 0.326463 6.99028 1.06527 19.5568 0.413645 14.2158 5.47578 1.16692 0.0932712 0.373549 56.4
150.00 1365.00 42.078307 117.104522 -460469.283395 14.967409 62.659894 1.063 50.3532 0.334259 7.14391 1.06647 19.4667 0.412335 13.9589 5.59095 1.19515 0.0955362 0.38262 56.1
150.00 1360.00 41.080916 114.151589 -450237.009200 14.623064 61.119901 1.099 50.393 0.342233 7.30068 1.06716 19.3607 0.410811 13.7039 5.70775 1.22406 0.0978557 0.391909 55.8
150.00 1355.00 40.107210 111.274680 -440301.360214 14.288019 59.620780 1.136 50.4412 0.350389 7.46065 1.06733 19.2392 0.409085 13.4507 5.82617 1.25367 0.100231 0.401424 55.5
150.00 1350.00 39.156551 108.471561 -430651.024114 13.961950 58.161280 1.174 50.4978 0.358732 7.62388 1.06698 19.1021 0.407163 13.1994 5.94619 1.28398 0.102665 0.41117 55.2
150.00 1345.00 38.228392 105.740267 -421275.688067 13.644569 56.740297 1.213 50.5624 0.367266 7.79043 1.06609 18.9496 0.405057 12.9501 6.06775 1.31503 0.105157 0.421153 54.9
150.00 1340.00 37.322270 103.079074 -412165.919303 13.335614 55.356856 1.254 50.6347 0.375994 7.96032 1.06465 18.7821 0.402776 12.7027 6.19081 1.34683 0.10771 0.431378 54.7
150.00 1335.00 36.437792 100.486461 -403313.049389 13.034851 54.010092 1.296 50.7143 0.384917 8.13357 1.06266 18.6 0.400331 12.4575 6.31529 1.37938 0.110325 0.441849 54.4
150.00 1330.00 35.574626 97.961082 -394709.062202 12.742063 52.699234 1.339 50.8007 0.394038 8.31015 1.06011 18.4035 0.397733 12.2144 6.44108 1.4127 0.113002 0.45257 54.2
150.00 1325.00 34.732483 95.501725 -386346.486095 12.457056 51.423582 1.383 50.8936 0.403356 8.49006 1.057 18.1933 0.394993 11.9735 6.56808 1.4468 0.115742 0.463543 54.0
150.00 1320.00 33.911112 93.107283 -378218.291043 12.179644 50.182494 1.429 50.9924 0.412872 8.67323 1.05331 17.9699 0.392122 11.735 6.69616 1.48168 0.118545 0.474771 53.8
150.00 1315.00 33.110284 90.776724 -370317.791892 11.909656 48.975369 1.475 51.0965 0.422585 8.8596 1.04906 17.7339 0.389133 11.499 6.82516 1.51734 0.121412 0.486254 53.6
150.00 1310.00 32.329780 88.509055 -362638.558994 11.646926 47.801625 1.523 51.2053 0.432492 9.04909 1.04424 17.4862 0.386037 11.2655 6.95492 1.55379 0.124344 0.497993 53.5
150.00 1305.00 31.569386 86.303301 -355174.337547 11.391293 46.660693 1.571 51.3182 0.442591 9.24159 1.03885 17.2275 0.382845 11.0348 7.08527 1.59102 0.127339 0.509988 53.3
150.00 1300.00 30.828876 84.158473 -347918.976911 11.142596 45.551994 1.621 51.4346 0.452879 9.43698 1.03291 16.9586 0.37957 10.8069 7.216 1.62903 0.130397 0.522238 53.2
150.00 1295.00 30.108011 82.073551 -340866.370894 10.900677 44.474936 1.671 51.5537 0.463352 9.63512 1.02642 16.6804 0.376221 10.5819 7.34691 1.66781 0.133519 0.534741 53.1
150.00 1290.00 29.406527 80.047468 -334010.409743 10.665371 43.428900 1.723 51.6748 0.474004 9.83587 1.01939 16.3939 0.372811 10.3599 7.47778 1.70735 0.136704 0.547497 53.0
150.00 1285.00 28.724134 78.079091 -327344.944100 10.436512 42.413235 1.775 51.7973 0.484833 10.0391 1.01183 16.1 0.369349 10.1411 7.60839 1.74766 0.139952 0.560504 52.9
150.00 1280.00 28.060506 76.167217 -320863.760785 10.213930 41.427251 1.827 51.9206 0.495831 10.2446 1.00377 15.7996 0.365845 9.9255 7.7385 1.78872 0.143262 0.57376 52.8
150.00 1275.00 27.415287 74.310565 -314560.569827 9.997446 40.470221 1.881 52.0439 0.506995 10.4523 0.995211 15.4938 0.362309 9.71324 7.86788 1.83053 0.146634 0.587264 52.8
150.00 1270.00 26.788084 72.507777 -308429.001766 9.786880 39.541376 1.935 52.1666 0.51832 10.6619 0.986183 15.1834 0.358749 9.50436 7.99628 1.87309 0.150067 0.601013 52.7
150.00 1265.00 26.178472 70.757421 -302462.613950 9.582043 38.639910 1.989 52.2882 0.529799 10.8733 0.976702 14.8694 0.355174 9.29893 8.12347 1.91638 0.153561 0.615009 52.7
150.00 1260.00 25.585992 69.057995 -296654.904394 9.382744 37.764980 2.044 52.408 0.541428 11.0865 0.966792 14.5527 0.351589 9.09699 8.24921 1.9604 0.157117 0.629251 52.7
150.00 1255.00 25.010159 67.407934 -290999.331612 9.188785 36.915713 2.099 52.5256 0.553203 11.3011 0.956476 14.2341 0.348002 8.89857 8.37326 2.00516 0.160735 0.643738 52.7
150.00 1250.00 24.450459 65.805625 -285489.338887 8.999968 36.091210 2.154 52.6405 0.565119 11.5171 0.945776 13.9145 0.344419 8.70369 8.49538 2.05066 0.164414 0.658474 52.7
150.00 1245.00 23.906359 64.249413 -280118.381547 8.816091 35.290553 2.210 52.7521 0.577172 11.7344 0.934716 13.5945 0.340845 8.51235 8.61536 2.0969 0.168156 0.673461 52.7
150.00 1240.00 23.377310 62.737613 -274879.955945 8.636952 34.512809 2.266 52.8602 0.58936 11.9529 0.923322 13.2749 0.337284 8.32455 8.73295 2.1439 0.171962 0.688702 52.8
150.00 1235.00 22.862751 61.268526 -269767.629066 8.462348 33.757040 2.321 52.9643 0.601678 12.1723 0.911617 12.9564 0.333739 8.14026 8.84794 2.19166 0.175832 0.704202 52.8
150.00 1230.00 22.362111 59.840449 -264775.067914 8.292078 33.022307 2.377 53.0642 0.614126 12.3927 0.899625 12.6396 0.330215 7.95945 8.96012 2.2402 0.179768 0.719968 52.9
150.00 1225.00 21.874820 58.451684 -259896.068024 8.125945 32.307675 2.433 53.1596 0.6267 12.614 0.887369 12.3249 0.326713 7.78208 9.06927 2.28954 0.183773 0.736006 53.0
150.00 1220.00 21.400308 57.100554 -255124.580678 7.963752 31.612222 2.488 53.2504 0.639398 12.836 0.874874 12.013 0.323236 7.6081 9.17517 2.3397 0.187848 0.752326 53.0
150.00 1215.00 20.938011 55.785409 -250454.738551 7.805312 30.935044 2.544 53.3362 0.65222 13.0588 0.862162 11.7041 0.319785 7.43744 9.27765 2.39071 0.191995 0.768936 53.1
150.00 1210.00 20.487375 54.504638 -245880.879665 7.650438 30.275255 2.599 53.4169 0.665164 13.2823 0.849254 11.3988 0.316361 7.27006 9.37648 2.44261 0.196218 0.78585 53.2
150.00 1205.00 20.047836 53.257672 -241395.728065 7.498943 28.790138 2.654 53.4925 0.67823 13.5064 0.836173 11.0973 0.312966 7.10587 9.47148 2.49542 0.20052 0.803079 53.3
150.00 1200.00 19.618646 52.043106 -236990.075771 7.350564 28.174493 2.709 53.5626 0.691423 13.7312 0.822949 10.8001 0.309602 6.94482 9.56251 2.54921 0.204907 0.820648 53.4
150.00 1195.00 19.199242 50.857531 -232660.963179 7.205115 27.573273 2.764 53.627 0.704744 13.9567 0.809602 10.5075 0.306271 6.78683 9.64939 2.60405 0.209383 0.838575 53.5
150.00 1190.00 18.789148 49.699587 -228403.851619 7.062444 26.985733 2.818 53.6858 0.718192 14.1828 0.796151 10.2196 0.30297 6.63182 9.73192 2.65997 0.213953 0.856878 53.6
150.00 1185.00 18.387910 48.567980 -224214.500340 6.922411 26.411166 2.872 53.7389 0.731765 14.4096 0.782614 9.93658 0.2997 6.47971 9.80994 2.71703 0.218622 0.875575 53.8
150.00 1180.00 17.995098 47.461498 -220088.982161 6.784883 25.848908 2.926 53.7864 0.745461 14.637 0.769008 9.65864 0.296459 6.33041 9.88327 2.77529 0.223394 0.894688 53.9
150.00 1175.00 15.722813 41.415900 -192537.710490 5.936802 22.578560 2.957 53.8542 0.84549 14.4491 0.768569 9.4316 0.294315 6.15939 10.0063 2.9141 0.252948 1.02399 53.8
150.00 1170.00 13.014987 34.239188 -159461.979952 4.920846 18.688299 2.972 53.8835 1.00836 14.0466 0.772945 9.20055 0.292005 5.99376 10.1908 3.07479 0.299645 1.23704 53.7
150.00 1165.00 10.467906 27.516028 -128335.959712 3.965221 15.003467 3.023 54.1547 1.23263 13.7321 0.773696 8.99593 0.287901 5.7986 10.1623 3.26202 0.362407 1.23775 53.5
150.00 1160.00 8.520068 22.374541 -104537.977241 3.232535 12.193118 3.069 54.3599 1.48685 13.4571 0.771586 8.77527 0.283634 5.62458 10.1491 3.41569 0.430965 1.24537 53.3
150.00 1155.00 6.424369 16.871685 -79111.529011 2.449618 9.167305 3.182 54.86 1.81682 13.5511 0.741161 8.30054 0.278088 5.31093 9.65885 3.71197 0.545587 1.225 53.3
150.00 1150.00 5.186742 13.606604 -63958.419334 1.980966 7.391097 3.233 54.9968 2.14442 13.411 0.729346 8.02597 0.274147 5.14398 9.56962 3.82311 0.643282 1.23836 53.3
150.00 1145.00 4.207035 11.021585 -51936.239543 1.608412 5.988722 3.274 55.0321 2.5071 13.2811 0.717529 7.76934 0.271147 5.00313 9.5258 3.8831 0.748975 1.26068 53.4
150.00 1140.00 3.418195 8.940488 -42234.392019 1.307277 4.862265 3.303 54.9594 2.91066 13.1604 0.705946 7.53158 0.269282 4.88667 9.52866 3.89178 0.862842 1.2928 53.6
150.00 1135.00 2.774916 7.244181 -34305.109444 1.060853 3.945685 3.319 54.7675 3.363 13.0468 0.694896 7.31411 0.268742 4.79398 9.58188 3.84811 0.984881 1.33614 53.9
150.00 1130.00 2.245540 5.849300 -27765.405726 0.857435 3.192914 3.320 54.4384 3.87533 12.9364 0.684809 7.11938 0.26977 4.72584 9.69243 3.74986 1.11474 1.39308 54.2
150.00 1125.00 1.807177 4.695473 -22338.063666 0.688526 2.570731 3.301 53.9422 4.46476 12.8226 0.676346 6.95191 0.272739 4.68506 9.8726 3.59283 1.25139 1.46755 54.6
150.00 1120.00 1.442573 3.737084 -17813.400402 0.547673 2.054188 3.256 53.2263 5.16009 12.6932 0.670655 6.82051 0.278306 4.67814 10.1448 3.36893 1.39258 1.56653 55.0
150.00 1115.00 1.137721 2.936990 -14019.688669 0.429555 1.623188 3.170 52.1834 6.01783 12.5231 0.670042 6.74427 0.287835 4.72013 10.5552 3.06065 1.53337 1.70422 55.5
150.00 1110.00 0.878630 2.257993 -10781.378539 0.328669 1.258031 3.004 50.5339 7.18287 12.2458 0.680587 6.77512 0.30496 4.85274 11.2241 2.62052 1.66106 1.91831 56.1
150.00 1105.00 0.355165 0.911005 -4381.135151 0.133781 0.506720 3.164 51.1379 7.21203 12.6447 0.627813 6.17376 0.288882 4.48003 10.8103 2.56426 2.14173 1.91864 56.4

whitlockite thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula
150.00 1165.00 0.068690 0.163927 -818.963418 0.021618 0.072820 Ca3(PO4)2
150.00 1160.00 0.119956 0.285831 -1430.835447 0.037752 0.127119 Ca3(PO4)2
150.00 1155.00 0.179848 0.427874 -2146.172624 0.056601 0.190510 Ca3(PO4)2
150.00 1150.00 0.211465 0.502308 -2524.586821 0.066552 0.223912 Ca3(PO4)2
150.00 1145.00 0.235924 0.559529 -2817.841147 0.074249 0.249710 Ca3(PO4)2
150.00 1140.00 0.255257 0.604426 -3050.104400 0.080334 0.270064 Ca3(PO4)2
150.00 1135.00 0.270802 0.640220 -3237.286475 0.085226 0.286394 Ca3(PO4)2
150.00 1130.00 0.283465 0.669090 -3390.157193 0.089211 0.299662 Ca3(PO4)2
150.00 1125.00 0.293868 0.692538 -3516.133496 0.092486 0.310532 Ca3(PO4)2
150.00 1120.00 0.302441 0.711595 -3620.300462 0.095183 0.319458 Ca3(PO4)2
150.00 1115.00 0.309453 0.726920 -3705.878846 0.097390 0.326729 Ca3(PO4)2
150.00 1110.00 0.314992 0.738730 -3773.865825 0.099133 0.332437 Ca3(PO4)2
150.00 1105.00 0.336933 0.788899 -4038.514259 0.106039 0.355443 Ca3(PO4)2
150.00 1100.00 0.351823 0.822416 -4218.854150 0.110725 0.370994 Ca3(PO4)2
150.00 1095.00 0.351823 0.808988 -4237.286255 0.110725 0.500323 Ca3(PO4)2
150.00 1090.00 0.351823 0.807159 -4239.784141 0.110725 0.498832 Ca3(PO4)2
150.00 1085.00 0.351823 0.805329 -4242.274592 0.110725 0.497349 Ca3(PO4)2
150.00 1080.00 0.351823 0.803497 -4244.757649 0.110725 0.495875 Ca3(PO4)2
150.00 1075.00 0.351823 0.801664 -4247.233352 0.110725 0.494408 Ca3(PO4)2
150.00 1070.00 0.351823 0.799830 -4249.701744 0.110725 0.492950 Ca3(PO4)2
150.00 1065.00 0.351823 0.797994 -4252.162864 0.110725 0.491500 Ca3(PO4)2
150.00 1060.00 0.351823 0.796157 -4254.616753 0.110725 0.490057 Ca3(PO4)2
150.00 1055.00 0.351823 0.794318 -4257.063451 0.110725 0.488623 Ca3(PO4)2
150.00 1050.00 0.351823 0.792478 -4259.502999 0.110725 0.487197 Ca3(PO4)2
150.00 1045.00 0.351823 0.790636 -4261.935434 0.110725 0.485779 Ca3(PO4)2
150.00 1040.00 0.351823 0.788793 -4264.360799 0.110725 0.484368 Ca3(PO4)2
150.00 1035.00 0.351823 0.786948 -4266.779131 0.110725 0.482966 Ca3(PO4)2
150.00 1030.00 0.351823 0.785101 -4269.190470 0.110725 0.481571 Ca3(PO4)2
150.00 1025.00 0.351823 0.783252 -4271.594855 0.110725 0.480184 Ca3(PO4)2
150.00 1020.00 0.351823 0.781402 -4273.992325 0.110725 0.478805 Ca3(PO4)2
150.00 1015.00 0.351823 0.779550 -4276.382917 0.110725 0.477433 Ca3(PO4)2
150.00 1010.00 0.351823 0.777695 -4278.766672 0.110725 0.476070 Ca3(PO4)2
150.00 1005.00 0.351823 0.775839 -4281.143626 0.110725 0.474713 Ca3(PO4)2
150.00 1000.00 0.351823 0.773981 -4283.513818 0.110725 0.473365 Ca3(PO4)2

clinopyroxene_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp structure formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
150.00 1155.00 6.787809 16.160204 -83319.057752 2.080642 8.330028 cpx Na0.00Ca0.18Fe''0.45Mg1.32Fe'''0.01Ti0.00Al0.10Si1.95O6 53.602 0.134425 2.28825 0.294012 14.6707 0 24.3184 4.63731 0.0548437 0 0
150.00 1150.00 7.817065 18.572548 -95990.144211 2.395336 9.584483 cpx Na0.00Ca0.19Fe''0.44Mg1.31Fe'''0.01Ti0.00Al0.10Si1.95O6 53.5845 0.158984 2.26074 0.292372 14.6515 0 24.2333 4.76087 0.0578279 0 0
150.00 1145.00 8.532297 20.230407 -104820.219685 2.613652 10.452115 cpx Na0.00Ca0.19Fe''0.44Mg1.31Fe'''0.01Ti0.01Al0.10Si1.95O6 53.562 0.185283 2.24105 0.291164 14.6241 0 24.1483 4.88726 0.0607981 0 0
150.00 1140.00 9.031149 21.369355 -111004.399471 2.765578 11.053424 cpx Na0.00Ca0.20Fe''0.44Mg1.30Fe'''0.01Ti0.01Al0.10Si1.94O6 53.5348 0.213222 2.22861 0.290377 14.5902 0 24.0625 5.01652 0.0637695 0 0
150.00 1135.00 9.372487 22.131477 -115262.483491 2.869193 11.461045 cpx Na0.00Ca0.20Fe''0.44Mg1.30Fe'''0.01Ti0.01Al0.10Si1.94O6 53.5029 0.242654 2.22283 0.289991 14.5508 0 23.975 5.14917 0.0667536 0 0
150.00 1130.00 9.591740 22.602477 -118027.142904 2.935382 11.718716 cpx Na0.00Ca0.21Fe''0.44Mg1.29Fe'''0.01Ti0.01Al0.10Si1.94O6 53.4666 0.273379 2.22313 0.289972 14.5062 0 23.8848 5.28622 0.0697601 0 0
150.00 1125.00 9.709437 22.832319 -119548.511458 2.970462 11.851828 cpx Na0.01Ca0.21Fe''0.44Mg1.29Fe'''0.01Ti0.01Al0.10Si1.94O6 53.4263 0.305114 2.22885 0.290277 14.4565 0 23.791 5.4292 0.0727984 0 0
150.00 1120.00 9.735749 22.846251 -119949.800759 2.977580 11.873051 cpx Na0.01Ca0.22Fe''0.44Mg1.28Fe'''0.01Ti0.01Al0.10Si1.94O6 53.3825 0.337463 2.23925 0.290851 14.4016 0 23.6921 5.58039 0.0758795 0 0
150.00 1115.00 9.671849 22.648221 -119243.728836 2.957129 11.784030 cpx Na0.01Ca0.22Fe''0.44Mg1.28Fe'''0.01Ti0.01Al0.10Si1.94O6 53.3362 0.369816 2.25334 0.291616 14.3404 0 23.5864 5.7432 0.0790182 0 0
150.00 1110.00 9.505695 22.211228 -117280.404350 2.905478 11.570304 cpx Na0.01Ca0.23Fe''0.43Mg1.27Fe'''0.01Ti0.01Al0.10Si1.94O6 53.2889 0.400987 2.26941 0.292442 14.2714 0 23.4713 5.92333 0.0822308 0 0
150.00 1105.00 2.188818 4.984117 -28065.701206 0.672511 2.586692 cpx Na0.02Ca0.75Fe''0.22Mg0.90Fe'''0.01Ti0.04Al0.17Si1.87O6 50.8667 1.5754 3.96224 0.518789 7.29879 0 16.4482 19.0745 0.255416 0 0
150.00 1100.00 2.331912 5.298246 -29927.148032 0.716381 2.753893 cpx Na0.02Ca0.76Fe''0.22Mg0.90Fe'''0.01Ti0.04Al0.17Si1.87O6 50.8451 1.59038 3.97449 0.516582 7.2287 0 16.3873 19.2012 0.256254 0 0
150.00 1095.00 2.386087 5.409374 -30649.797365 0.732896 2.815887 cpx Na0.02Ca0.76Fe''0.22Mg0.90Fe'''0.01Ti0.04Al0.17Si1.87O6 50.8112 1.6124 3.99987 0.515273 7.1563 0 16.3215 19.325 0.25852 0 0
150.00 1090.00 2.439985 5.519375 -31369.618586 0.749320 2.877500 cpx Na0.02Ca0.77Fe''0.22Mg0.89Fe'''0.01Ti0.05Al0.17Si1.87O6 50.7783 1.63394 4.02463 0.51382 7.08691 0 16.2587 19.4429 0.260731 0 0
150.00 1085.00 2.493546 5.628110 -32085.846685 0.765632 2.938659 cpx Na0.02Ca0.77Fe''0.22Mg0.89Fe'''0.01Ti0.05Al0.18Si1.87O6 50.7463 1.65508 4.04889 0.512242 7.02016 0 16.1987 19.5557 0.262896 0 0
150.00 1080.00 2.546721 5.735470 -32797.875712 0.781819 2.999306 cpx Na0.02Ca0.78Fe''0.21Mg0.89Fe'''0.01Ti0.05Al0.18Si1.87O6 50.7151 1.6759 4.07275 0.510552 6.95576 0 16.1411 19.6639 0.265023 0 0
150.00 1075.00 2.599474 5.841372 -33505.222351 0.797868 3.059397 cpx Na0.02Ca0.78Fe''0.21Mg0.88Fe'''0.01Ti0.05Al0.18Si1.87O6 50.6844 1.69649 4.0963 0.508764 6.89346 0 16.0856 19.7679 0.267118 0 0
150.00 1070.00 2.651773 5.945750 -34207.499534 0.813772 3.118893 cpx Na0.02Ca0.78Fe''0.21Mg0.88Fe'''0.01Ti0.05Al0.18Si1.87O6 50.6542 1.7169 4.11961 0.506888 6.83305 0 16.0321 19.8681 0.269187 0 0
150.00 1065.00 2.703595 6.048554 -34904.396944 0.829521 3.177768 cpx Na0.02Ca0.79Fe''0.21Mg0.88Fe'''0.01Ti0.05Al0.18Si1.86O6 50.6243 1.73718 4.14275 0.504934 6.77433 0 15.9804 19.9649 0.271236 0 0
150.00 1060.00 2.754921 6.149745 -35595.666341 0.845111 3.235999 cpx Na0.02Ca0.79Fe''0.21Mg0.87Fe'''0.01Ti0.05Al0.18Si1.86O6 50.5947 1.75741 4.16579 0.50291 6.71716 0 15.9303 20.0584 0.273269 0 0
150.00 1055.00 2.805736 6.249293 -36281.110378 0.860537 3.293567 cpx Na0.02Ca0.80Fe''0.21Mg0.87Fe'''0.01Ti0.05Al0.18Si1.86O6 50.5654 1.77761 4.18877 0.500823 6.66138 0 15.8816 20.1491 0.275291 0 0
150.00 1050.00 2.856029 6.347178 -36960.573915 0.875796 3.350461 cpx Na0.02Ca0.80Fe''0.20Mg0.87Fe'''0.01Ti0.05Al0.18Si1.86O6 50.5361 1.79785 4.21176 0.49868 6.6069 0 15.8343 20.237 0.277305 0 0
150.00 1045.00 2.905792 6.443385 -37633.937242 0.890884 3.406669 cpx Na0.02Ca0.80Fe''0.20Mg0.87Fe'''0.01Ti0.05Al0.18Si1.86O6 50.5069 1.81817 4.2348 0.496486 6.55358 0 15.7883 20.3225 0.279314 0 0
150.00 1040.00 2.955018 6.537905 -38301.110725 0.905801 3.462186 cpx Na0.02Ca0.81Fe''0.20Mg0.86Fe'''0.01Ti0.05Al0.18Si1.86O6 50.4777 1.8386 4.25794 0.494248 6.50135 0 15.7433 20.4055 0.281323 0 0
150.00 1035.00 3.003704 6.630735 -38962.030523 0.920544 3.517005 cpx Na0.02Ca0.81Fe''0.20Mg0.86Fe'''0.01Ti0.05Al0.19Si1.86O6 50.4483 1.8592 4.28122 0.491971 6.4501 0 15.6994 20.4864 0.283333 0 0
150.00 1030.00 3.051847 6.721874 -39616.655180 0.935113 3.571125 cpx Na0.02Ca0.81Fe''0.20Mg0.86Fe'''0.01Ti0.05Al0.19Si1.86O6 50.4188 1.88 4.3047 0.489659 6.39978 0 15.6565 20.5652 0.285348 0 0
150.00 1025.00 3.099447 6.811326 -40264.962884 0.949507 3.624544 cpx Na0.02Ca0.81Fe''0.20Mg0.86Fe'''0.01Ti0.05Al0.19Si1.86O6 50.389 1.90104 4.32842 0.487317 6.35029 0 15.6144 20.6421 0.287371 0 0
150.00 1020.00 3.146504 6.899097 -40906.949259 0.963728 3.677265 cpx Na0.02Ca0.82Fe''0.19Mg0.86Fe'''0.01Ti0.05Al0.19Si1.86O6 50.359 1.92238 4.35243 0.484948 6.30159 0 15.5731 20.7172 0.289404 0 0
150.00 1015.00 3.193020 6.985196 -41542.624154 0.977775 3.729288 cpx Na0.02Ca0.82Fe''0.19Mg0.85Fe'''0.01Ti0.05Al0.19Si1.85O6 50.3286 1.94405 4.37677 0.482558 6.2536 0 15.5325 20.7905 0.29145 0 0
150.00 1010.00 3.238996 7.069633 -42171.994017 0.991648 3.780616 cpx Na0.02Ca0.82Fe''0.19Mg0.85Fe'''0.01Ti0.05Al0.19Si1.85O6 50.2977 1.9661 4.40148 0.480149 6.20629 0 15.4926 20.8622 0.293509 0 0
150.00 1005.00 3.284438 7.152418 -42795.091595 1.005349 3.831252 cpx Na0.02Ca0.83Fe''0.19Mg0.85Fe'''0.01Ti0.06Al0.19Si1.85O6 50.2663 1.98857 4.42662 0.477726 6.15959 0 15.4532 20.9324 0.295585 0 0
150.00 1000.00 3.329349 7.233569 -43411.967875 1.018879 3.881204 cpx Na0.02Ca0.83Fe''0.19Mg0.85Fe'''0.01Ti0.06Al0.19Si1.85O6 50.2343 2.01152 4.45223 0.475292 6.11346 0 15.4144 21.0011 0.297679 0 0

feldspar_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
150.00 1175.00 1.110355 2.715662 -15335.174510 0.419417 1.368176 K0.00Na0.32Ca0.67Al1.67Si2.33O8 51.1913 0 31.2534 0 0 0 0 13.8396 3.67697 0.0386794 0
150.00 1170.00 2.532742 6.191875 -34984.319770 0.957901 3.120177 K0.00Na0.34Ca0.66Al1.66Si2.34O8 51.6478 0 30.944 0 0 0 0 13.4778 3.88297 0.0474261 0
150.00 1165.00 3.828024 9.354515 -52881.896722 1.449628 4.714857 K0.00Na0.36Ca0.64Al1.64Si2.36O8 52.1106 0 30.6296 0 0 0 0 13.1105 4.09017 0.059132 0
150.00 1160.00 4.830367 11.797230 -66737.924994 1.831292 5.948162 K0.00Na0.38Ca0.62Al1.62Si2.38O8 52.5307 0 30.3437 0 0 0 0 12.7766 4.27689 0.0720753 0
150.00 1155.00 5.579236 13.629028 -77079.555239 2.119453 6.869814 K0.01Na0.40Ca0.59Al1.59Si2.41O8 53.2403 0 29.8612 0 0 0 0 12.2129 4.59324 0.0922974 0
150.00 1150.00 6.193314 15.119346 -85574.436231 2.355335 7.623957 K0.01Na0.42Ca0.58Al1.58Si2.42O8 53.6502 0 29.5811 0 0 0 0 11.8861 4.77221 0.110355 0
150.00 1145.00 6.691916 16.323503 -92478.221299 2.547387 8.235294 K0.01Na0.43Ca0.56Al1.56Si2.44O8 54.01 0 29.3344 0 0 0 0 11.5987 4.92711 0.129863 0
150.00 1140.00 7.101267 17.305859 -98152.826093 2.705436 8.736177 K0.01Na0.44Ca0.55Al1.55Si2.45O8 54.3252 0 29.1174 0 0 0 0 11.3461 5.06062 0.150767 0
150.00 1135.00 7.439792 18.111750 -102852.415221 2.836400 9.149350 K0.01Na0.45Ca0.54Al1.54Si2.46O8 54.6005 0 28.9269 0 0 0 0 11.1247 5.17486 0.172994 0
150.00 1130.00 7.720981 18.774459 -106763.007710 2.945355 9.491476 K0.01Na0.46Ca0.53Al1.53Si2.47O8 54.8395 0 28.7607 0 0 0 0 10.9318 5.27159 0.196454 0
150.00 1125.00 7.955209 19.319644 -110027.583984 3.036217 9.775376 K0.01Na0.47Ca0.52Al1.52Si2.48O8 55.0454 0 28.6164 0 0 0 0 10.7647 5.35237 0.221052 0
150.00 1120.00 8.151036 19.768521 -112764.086831 3.112229 10.011635 K0.01Na0.47Ca0.51Al1.51Si2.49O8 55.2214 0 28.4921 0 0 0 0 10.6211 5.41863 0.246729 0
150.00 1115.00 8.316498 20.140993 -115083.123829 3.176454 10.210177 K0.02Na0.48Ca0.51Al1.51Si2.49O8 55.3706 0 28.3855 0 0 0 0 10.4984 5.47183 0.273607 0
